sl_no,ac_code,polling_station_no,total_electors,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,0,total_valid_votes,rejected_votes,total,tendered_votes
45,12,45,0,225,10,0,0,0,0,0,0,0,26,0,0,1,0,0,356,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,625,0,625,0
46,12,46,0,204,7,1,0,0,0,0,1,0,18,0,0,0,1,0,252,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,487,0,489,0
47,12,47,0,354,18,0,0,0,0,1,0,0,27,0,0,0,0,0,402,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,1,0,1,0,0,0,0,0,0,1,810,0,811,0
48,12,48,0,250,13,1,0,0,1,0,0,0,29,0,0,2,0,0,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,734,0,736,0
49,12,49,0,300,20,0,0,0,0,0,0,0,30,0,0,0,3,0,416,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,772,0,776,1
50,12,50,0,392,21,0,1,0,0,0,0,0,22,0,1,0,0,1,405,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,6,849,0,855,0
51,12,51,0,250,23,1,0,0,0,0,0,0,24,0,0,0,3,0,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,610,0,614,0
52,12,52,0,251,6,0,0,1,0,0,0,0,11,1,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,412,0,413,0
53,12,53,0,345,18,0,0,0,0,0,0,0,27,0,0,1,0,0,414,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,3,0,0,0,0,0,0,1,815,0,816,0
54,12,54,0,312,23,1,0,0,0,0,0,0,20,0,0,1,0,1,366,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,726,0,726,0
