sl_no,ac_code,polling_station_no,total_electors,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,0,total_valid_votes,rejected_votes,total,tendered_votes
134,88,134,0,161,1,25,47,132,0,2,297,0,0,0,0,1,1,0,0,2,0,0,2,0,0,0,0,2,1,0,0,0,2,0,2,676,0,678,0
135,88,135,0,102,0,22,69,150,1,3,346,0,0,0,0,1,0,0,0,1,0,0,2,3,1,0,4,1,2,2,0,0,1,4,3,715,0,718,0
136,88,136,0,125,1,23,34,140,0,1,214,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,3,544,0,547,0
137,88,137,0,80,0,27,26,139,0,0,202,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,476,0,481,0
138,88,138,0,140,0,23,14,119,0,0,250,2,0,0,0,1,1,1,2,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,3,557,0,560,0
139,88,139,0,89,2,16,19,165,1,0,309,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,609,0,610,0
140,88,140,0,173,1,23,23,137,2,0,272,1,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,2,7,639,0,646,0
141,88,141,0,129,0,20,37,177,0,3,476,1,0,0,1,0,0,0,0,0,2,0,2,0,0,0,1,2,0,0,0,0,2,1,1,854,0,855,0
142,88,142,0,124,0,23,23,171,6,0,252,0,0,1,0,2,0,1,0,2,1,0,0,1,0,0,2,0,0,0,1,1,0,1,9,612,0,621,0
143,88,143,0,110,3,21,77,206,3,4,549,0,1,0,0,2,0,1,0,2,0,1,0,1,1,0,2,1,0,1,1,0,3,5,7,995,0,1002,0
144,88,144,0,118,2,14,48,174,0,3,374,0,0,0,1,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,1,4,741,0,745,0
145,88,145,0,151,2,18,26,126,2,2,313,2,0,0,1,0,0,0,2,1,0,0,1,2,0,0,2,0,2,0,0,0,1,1,2,655,0,657,0
146,88,146,0,96,1,29,42,185,1,3,374,1,1,0,0,3,0,0,6,1,0,0,0,2,1,1,3,0,0,1,0,0,3,1,8,755,0,763,0
147,88,147,0,126,3,19,31,198,2,5,529,3,0,0,0,0,0,0,4,0,1,0,1,0,0,2,4,1,2,0,0,0,1,1,3,933,0,936,0
148,88,148,0,139,2,18,35,150,3,6,382,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,1,2,742,0,744,0
149,88,149,0,175,0,43,44,141,0,1,343,0,0,0,0,1,1,0,0,3,0,0,1,2,0,0,2,1,0,0,0,3,0,1,11,762,0,773,0
150,88,150,0,91,1,25,30,166,2,2,362,2,1,2,1,3,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1,8,698,0,706,0
151,88,151,0,172,0,29,21,183,1,0,349,0,0,0,1,1,0,1,3,2,0,0,0,0,1,1,0,0,0,0,0,0,3,1,14,769,0,783,0
