sl_no,ac_code,polling_station_no,total_electors,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,0,total_valid_votes,rejected_votes,total,tendered_votes
49,13,49,0,71,2,22,288,0,0,0,0,0,1,271,0,0,0,0,2,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,662,0,666,0
50,13,50,0,53,6,24,294,2,0,0,0,0,1,247,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,631,0,634,0
51,13,51,0,63,0,18,210,1,0,0,0,1,2,216,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,513,0,517,0
52,13,52,0,79,0,20,228,0,0,0,1,0,0,241,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,574,0,575,0
53,13,53,0,43,0,16,234,0,0,0,0,0,1,208,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,504,0,509,0
54,13,54,0,73,1,14,222,0,0,0,0,0,0,256,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6,569,0,575,0
55,13,55,0,95,0,17,217,0,0,0,0,2,0,222,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,4,558,0,562,0
56,13,56,0,92,0,24,215,1,0,1,0,0,2,256,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,9,596,0,605,0
57,13,57,0,75,0,22,230,0,0,0,0,0,1,230,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,564,0,568,0
58,13,58,0,30,0,15,165,0,0,3,0,0,0,191,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,409,0,410,0
59,13,59,0,82,1,24,199,1,0,1,0,0,3,231,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,2,545,0,547,0
60,13,60,0,41,1,21,412,1,0,0,0,0,0,313,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,2,795,0,797,0
61,13,61,0,58,2,15,360,2,0,0,0,0,2,299,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,741,0,743,0
62,13,62,0,53,0,20,306,0,0,0,1,0,3,306,0,1,0,0,2,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,699,0,700,0
63,13,63,0,56,3,11,287,0,0,0,0,0,2,267,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,632,0,633,0
64,13,64,0,25,1,13,256,1,1,0,0,0,3,319,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,6,0,0,2,632,0,634,0
65,13,65,0,78,0,12,268,1,0,0,0,0,4,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,653,0,654,0
66,13,66,0,55,4,10,265,0,0,1,0,0,2,327,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,3,668,0,671,0
67,13,67,0,85,0,30,314,0,0,0,0,0,2,281,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,2,718,0,720,0
68,13,68,0,62,0,20,253,0,0,0,0,0,2,229,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,568,0,571,0
69,13,69,0,84,0,17,234,0,0,0,0,0,2,260,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,600,0,603,0
70,13,70,0,77,0,30,285,0,0,1,0,0,4,270,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,2,671,0,673,0
71,13,71,0,75,1,16,315,0,0,0,0,0,2,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,10,700,0,710,0
72,13,72,0,71,0,25,274,0,0,4,0,1,0,244,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,5,623,0,628,0
