sl_no,ac_code,polling_station_no,total_electors,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,0,total_valid_votes,rejected_votes,total,tendered_votes
37,24,37,0,6,101,115,141,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,365,0,366,0
38,24,38,0,16,154,262,320,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5,755,0,760,0
39,24,39,0,12,156,241,311,1,1,0,0,0,1,0,0,2,1,0,1,0,2,2,0,1,0,0,0,0,0,0,732,0,732,0
40,24,40,0,20,142,149,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,525,0,528,0
41,24,41,0,15,101,120,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,3,428,0,431,0
42,24,42,0,24,105,96,232,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,462,0,463,0
43,24,43,0,12,79,84,96,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,273,0,274,0
44,24,44,0,20,94,140,251,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,506,0,508,0
45,24,45,0,17,131,93,215,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,458,0,458,0
46,24,46,0,11,98,183,284,1,0,0,0,0,0,1,0,0,0,0,1,0,1,3,1,0,0,0,0,0,0,4,584,0,588,0
47,24,47,0,12,77,242,309,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,2,0,5,3,0,0,1,3,656,0,659,0
48,24,48,0,24,154,163,304,3,0,1,0,0,0,0,0,1,0,0,0,0,5,0,0,0,1,1,0,0,0,4,657,0,661,0
49,24,49,0,33,121,155,201,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,512,0,516,0
50,24,50,0,25,181,146,239,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,594,0,600,0
51,24,51,0,19,94,179,164,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,459,0,462,0
52,24,52,0,25,141,188,278,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,2,639,0,641,0
53,24,53,0,12,109,126,150,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,400,0,401,0
54,24,54,0,18,188,109,143,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,460,0,470,0
55,24,55,0,17,90,160,257,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,526,0,527,0
56,24,56,0,18,76,84,104,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,283,0,284,0
57,24,57,0,31,126,182,228,0,0,0,0,0,0,0,0,0,1,1,0,0,4,0,0,1,0,1,0,0,0,6,575,0,581,0
58,24,58,0,22,162,170,254,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,612,0,618,0
59,24,59,0,17,164,187,243,1,2,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,617,0,619,0
60,24,60,0,18,126,273,361,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,2,0,1,0,0,0,0,2,786,0,788,0
61,24,61,0,23,109,145,159,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,4,442,0,446,0
62,24,62,0,10,88,138,153,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,391,0,391,0
63,24,63,0,30,126,216,277,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,651,0,657,0
64,24,64,0,28,218,234,348,3,1,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,1,0,0,0,0,2,838,0,840,0
65,24,65,0,17,235,113,180,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,6,551,0,557,0
66,24,66,0,17,128,117,165,0,2,0,0,0,1,0,1,4,0,0,0,1,1,0,0,0,0,0,0,0,0,4,437,0,441,0
67,24,67,0,27,202,163,253,0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,652,0,653,0
68,24,68,0,15,150,153,338,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,3,660,0,663,0
69,24,69,0,0,148,336,316,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,823,0,826,0
70,24,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,24,70,0,13,73,187,221,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,2,1,0,4,0,0,0,3,504,0,507,0
71,24,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,24,71,0,22,135,263,290,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,716,0,716,1
72,24,72,0,29,128,228,303,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,692,0,693,0
73,24,73,0,15,119,210,282,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,632,0,633,0
74,24,74,0,30,207,177,250,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,666,0,670,0
75,24,75,0,11,120,192,199,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,4,526,0,530,0
76,24,76,0,22,193,178,216,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,1,0,1,0,0,0,0,4,616,0,620,0
77,24,77,0,21,173,231,338,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,768,0,769,0
78,24,78,0,21,104,190,234,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,550,0,553,0
79,24,79,0,33,117,207,286,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,4,646,0,650,0
80,24,80,0,16,204,137,209,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,6,571,0,577,0
81,24,81,0,17,100,180,208,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,507,0,509,0
82,24,82,0,22,179,232,261,1,1,0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,1,0,0,1,0,3,703,0,706,0
83,24,83,0,22,164,191,220,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,2,600,0,602,0
84,24,84,0,17,160,144,153,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,475,0,484,0
85,24,85,0,25,117,84,134,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,362,0,366,0
86,24,86,0,10,114,290,254,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,672,0,674,0
87,24,87,0,25,203,242,280,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,5,756,0,761,1
88,24,88,0,19,141,150,268,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,1,0,0,1,0,0,0,584,0,584,0
89,24,89,0,30,156,203,257,1,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,1,0,0,0,3,654,0,657,0
90,24,90,0,18,157,103,94,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,4,376,0,380,0
91,24,91,0,25,190,106,126,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,0,0,8,454,0,462,0
92,24,92,0,30,260,126,200,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,619,0,624,0
93,24,93,0,14,118,91,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,318,0,322,0
94,24,94,0,22,149,137,206,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,518,0,522,0
95,24,95,0,27,146,140,219,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,2,0,0,0,5,540,0,545,0
96,24,96,0,24,196,83,169,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,474,0,483,0
97,24,97,0,23,142,253,337,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,4,762,0,766,0
98,24,98,0,10,84,243,315,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,2,0,2,661,0,663,0
99,24,99,0,11,117,129,184,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,445,0,449,0
100,24,100,0,13,166,97,105,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,382,0,387,0
101,24,101,0,23,205,93,196,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,520,0,526,0
102,24,102,0,36,235,93,146,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,7,515,0,522,0
103,24,103,0,18,217,141,242,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,6,622,0,628,0
104,24,104,0,14,221,70,127,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,437,0,439,0
105,24,105,0,11,170,31,74,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,290,0,291,0
106,24,106,0,24,278,70,170,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,545,0,552,0
107,24,107,0,10,82,150,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,442,0,444,0
108,24,108,0,17,358,73,160,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,5,614,0,619,0
109,24,109,0,13,123,177,234,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,549,0,550,0
110,24,110,0,11,80,207,233,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,533,0,533,0
111,24,111,0,12,109,140,199,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,462,0,464,0
112,24,112,0,14,157,84,159,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,418,0,420,0
113,24,113,0,27,177,152,242,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,4,605,0,609,0
114,24,114,0,7,82,53,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,228,0,231,0
115,24,115,0,8,155,137,312,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,620,0,622,0
116,24,116,0,20,138,134,217,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,6,514,0,520,0
117,24,117,0,17,100,159,194,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,473,0,477,0
118,24,118,0,11,84,165,182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,444,0,444,0
119,24,119,0,25,83,209,304,0,1,0,2,0,0,2,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,630,0,631,0
120,24,120,0,9,100,296,320,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,731,0,731,0
121,24,121,0,20,95,212,240,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,571,0,573,0
122,24,122,0,7,52,184,204,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,4,452,0,456,0
123,24,123,0,12,58,213,260,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,546,0,546,0
124,24,124,0,39,159,199,252,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,6,655,0,661,0
125,24,125,0,26,117,286,323,0,2,0,1,0,0,0,0,2,0,0,0,1,0,0,0,1,0,1,0,0,0,4,760,0,764,0
126,24,126,0,21,89,278,236,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,5,631,0,636,0
127,24,127,0,8,47,135,181,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,374,0,375,0
128,24,128,0,16,80,154,172,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,3,0,1,0,0,3,430,0,433,0
129,24,129,0,29,163,234,221,0,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,3,1,1,9,659,0,668,0
130,24,130,0,19,214,193,237,3,0,0,1,0,0,1,0,0,0,1,0,0,1,1,5,1,0,0,3,0,1,4,681,0,685,0
131,24,131,0,30,207,231,436,0,2,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,3,914,0,917,0
132,24,132,0,23,146,127,118,3,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,3,421,0,424,0
133,24,133,0,6,116,112,133,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,373,0,375,0
134,24,134,0,27,197,177,251,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,2,0,0,5,661,0,666,0
135,24,135,0,22,145,170,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,527,0,533,0
136,24,136,0,23,175,208,224,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,2,637,0,639,0
137,24,137,0,27,196,200,174,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,4,0,0,4,605,0,609,0
138,24,138,0,0,129,154,229,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,3,537,0,540,0
139,24,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,24,139,0,24,137,182,215,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,563,0,574,0
140,24,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,24,140,0,16,132,193,289,3,1,0,0,0,0,0,0,0,0,1,1,2,0,0,0,1,2,2,1,1,0,4,645,0,649,0
141,24,141,0,5,72,99,111,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,290,0,290,0
142,24,142,0,15,161,128,213,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,520,0,525,0
143,24,143,0,22,120,239,319,0,1,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,706,0,708,0
144,24,144,0,15,82,188,218,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,506,0,511,0
145,24,145,0,15,225,180,180,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,3,0,0,4,607,0,611,0
146,24,146,0,6,166,88,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,425,0,434,0
147,24,147,0,18,137,88,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,349,0,352,0
148,24,148,0,2,114,64,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,0,280,0
149,24,149,0,20,207,64,104,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,396,0,397,0
150,24,150,0,14,229,137,242,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,9,627,0,636,0
151,24,151,0,18,191,159,213,3,0,0,0,0,0,0,1,2,2,0,2,0,0,0,0,0,1,0,1,0,0,4,593,0,597,0
152,24,152,0,12,200,82,117,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,414,0,417,0
153,24,153,0,22,94,85,107,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,309,0,310,0
154,24,154,0,6,144,155,203,0,3,0,0,0,1,0,0,1,0,0,3,1,0,1,2,0,1,1,0,0,0,6,522,0,528,0
155,24,155,0,13,166,90,121,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,1,0,0,0,3,397,0,400,0
156,24,156,0,15,196,63,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,371,0,374,0
157,24,157,0,32,242,86,196,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,6,562,0,568,0
158,24,158,0,28,252,179,360,1,0,0,1,1,0,0,0,1,1,0,0,1,2,0,1,0,0,0,1,0,0,4,829,0,833,0
159,24,159,0,12,171,71,111,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,367,0,374,0
160,24,160,0,4,131,130,198,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,465,0,467,0
161,24,161,0,19,148,143,230,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,3,545,0,548,0
162,24,162,0,5,114,51,68,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,242,0,242,0
163,24,163,0,28,283,98,148,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,558,0,563,0
164,24,164,0,18,187,78,193,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3,481,0,484,0
165,24,165,0,24,278,128,209,0,2,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,10,645,0,655,0
166,24,166,0,19,138,135,237,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,4,534,0,538,0
167,24,167,0,9,116,106,100,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,333,0,333,0
168,24,168,0,17,173,119,142,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8,456,0,464,0
169,24,169,0,10,104,41,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,208,0,211,0
