sl_no,ac_code,polling_station_no,total_electors,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,0,total_valid_votes,rejected_votes,total,tendered_votes
121,11,121,0,98,24,192,0,0,0,7,442,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,768,0,770,0
122,11,122,0,127,26,215,2,0,0,1,507,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5,887,0,892,0
123,11,123,0,165,26,138,0,0,0,3,347,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,682,0,686,0
124,11,124,0,82,21,272,0,0,0,2,409,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,789,0,790,0
125,11,125,0,139,30,257,0,0,0,4,423,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,3,861,0,864,0
126,11,126,0,66,22,160,0,0,0,1,247,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,502,0,505,0
127,11,127,0,104,13,146,1,0,0,1,374,2,0,0,0,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,5,652,0,657,0
128,11,128,0,122,19,186,1,0,0,3,467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,801,0,803,0
129,11,129,0,137,12,169,0,0,1,0,422,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,747,0,749,0
130,11,130,0,139,21,176,0,0,0,0,420,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,759,0,764,0
131,11,131,0,94,20,180,0,0,0,3,429,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,735,0,737,0
132,11,132,0,124,25,321,0,0,0,2,414,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,890,0,891,0
133,11,133,0,114,26,246,0,0,0,1,464,0,1,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,857,0,857,0
134,11,134,0,114,16,165,1,0,0,1,309,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,608,0,611,0
135,11,135,0,105,24,303,1,0,0,0,413,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,854,0,854,0
136,11,136,0,107,29,283,0,0,0,0,415,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,839,0,839,0
137,11,137,0,130,30,185,1,0,0,1,346,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,696,0,704,0
